season,phase,date,home_team,away_team,home_goals,away_goals,result,goal_diff,total_goals,home_pts,away_pts
2015,Apertura,2015-06-06,Envigado,Atlético Nacional,1,0,H,1,1,3,0
2015,Apertura,2015-06-07,América de Cali,Tolima,0,0,D,0,0,1,1
2015,Apertura,2015-06-07,La Equidad,Unión Magdalena,1,1,D,0,2,1,1
2015,Apertura,2015-06-07,Atlético Nacional,Santa Fe,1,1,D,0,2,1,1
2015,Apertura,2015-06-08,Bucaramanga,Alianza Petrolera,1,2,A,-1,3,0,3
2015,Apertura,2015-06-08,Patriotas,Alianza Petrolera,2,0,H,2,2,3,0
2015,Apertura,2015-06-08,América de Cali,Millonarios,2,0,H,2,2,3,0
2015,Apertura,2015-06-09,La Equidad,Deportivo Pereira,1,1,D,0,2,1,1
2015,Apertura,2015-06-09,Boyacá Chicó,Pasto,1,2,A,-1,3,0,3
2015,Apertura,2015-06-10,Boyacá Chicó,Once Caldas,2,1,H,1,3,3,0
2015,Apertura,2015-06-10,Pasto,Santa Fe,2,1,H,1,3,3,0
2015,Apertura,2015-06-11,Deportivo Cali,Tolima,6,0,H,6,6,3,0
2015,Apertura,2015-06-11,Tolima,Águilas Doradas,0,0,D,0,0,1,1
2015,Apertura,2015-06-11,Patriotas,Atlético Nacional,2,4,A,-2,6,0,3
2015,Apertura,2015-06-11,Deportivo Pereira,Boyacá Chicó,2,0,H,2,2,3,0
2015,Apertura,2015-06-12,Deportivo Pereira,Atlético Nacional,1,0,H,1,1,3,0
2015,Apertura,2015-06-12,Deportivo Cali,Jaguares,3,0,H,3,3,3,0
2015,Apertura,2015-06-12,Pasto,Jaguares,1,2,A,-1,3,0,3
2015,Apertura,2015-06-12,Tolima,Alianza Petrolera,3,2,H,1,5,3,0
2015,Apertura,2015-06-12,Pasto,Millonarios,1,0,H,1,1,3,0
2015,Apertura,2015-06-13,América de Cali,Jaguares,0,1,A,-1,1,0,3
2015,Apertura,2015-06-13,Junior,Boyacá Chicó,0,2,A,-2,2,0,3
2015,Apertura,2015-06-13,Patriotas,La Equidad,0,1,A,-1,1,0,3
2015,Apertura,2015-06-13,Once Caldas,Santa Fe,3,1,H,2,4,3,0
2015,Apertura,2015-06-13,Junior,Tolima,3,1,H,2,4,3,0
2015,Apertura,2015-06-14,Tolima,Deportivo Cali,2,1,H,1,3,3,0
2015,Apertura,2015-06-14,Unión Magdalena,Deportivo Cali,2,0,H,2,2,3,0
2015,Apertura,2015-06-14,Medellín,Millonarios,1,2,A,-1,3,0,3
2015,Apertura,2015-06-14,Jaguares,Pasto,2,0,H,2,2,3,0
2015,Apertura,2015-06-14,Águilas Doradas,Bucaramanga,1,2,A,-1,3,0,3
2015,Apertura,2015-06-14,Tolima,La Equidad,0,3,A,-3,3,0,3
2015,Apertura,2015-06-15,Alianza Petrolera,Once Caldas,1,1,D,0,2,1,1
2015,Apertura,2015-06-15,Unión Magdalena,Atlético Nacional,1,2,A,-1,3,0,3
2015,Apertura,2015-06-15,Alianza Petrolera,Envigado,0,0,D,0,0,1,1
2015,Apertura,2015-06-15,Santa Fe,Boyacá Chicó,0,0,D,0,0,1,1
2015,Apertura,2015-06-17,Atlético Nacional,Envigado,3,2,H,1,5,3,0
2015,Apertura,2015-06-17,Boyacá Chicó,Jaguares,0,2,A,-2,2,0,3
2015,Apertura,2015-06-18,Deportivo Pereira,Tolima,1,1,D,0,2,1,1
2015,Apertura,2015-06-18,Patriotas,Deportivo Cali,3,0,H,3,3,3,0
2015,Apertura,2015-06-18,Pasto,Bucaramanga,1,0,H,1,1,3,0
2015,Apertura,2015-06-18,Jaguares,Deportivo Pereira,1,2,A,-1,3,0,3
2015,Apertura,2015-06-18,Águilas Doradas,Envigado,0,1,A,-1,1,0,3
2015,Apertura,2015-06-19,Junior,Santa Fe,3,2,H,1,5,3,0
2015,Apertura,2015-06-19,Bucaramanga,Deportivo Cali,4,1,H,3,5,3,0
2015,Apertura,2015-06-19,Millonarios,Jaguares,2,3,A,-1,5,0,3
2015,Apertura,2015-06-19,Pasto,América de Cali,0,1,A,-1,1,0,3
2015,Apertura,2015-06-20,América de Cali,Once Caldas,4,4,D,0,8,1,1
2015,Apertura,2015-06-20,Junior,Bucaramanga,1,1,D,0,2,1,1
2015,Apertura,2015-06-20,La Equidad,Atlético Nacional,1,1,D,0,2,1,1
2015,Apertura,2015-06-20,Boyacá Chicó,Unión Magdalena,1,1,D,0,2,1,1
2015,Apertura,2015-06-21,América de Cali,Bucaramanga,1,2,A,-1,3,0,3
2015,Apertura,2015-06-21,Unión Magdalena,Envigado,0,3,A,-3,3,0,3
2015,Apertura,2015-06-22,Boyacá Chicó,América de Cali,2,0,H,2,2,3,0
2015,Apertura,2015-06-22,Deportivo Cali,Envigado,1,1,D,0,2,1,1
2015,Apertura,2015-06-23,Alianza Petrolera,La Equidad,2,1,H,1,3,3,0
2015,Apertura,2015-06-24,Junior,Alianza Petrolera,1,0,H,1,1,3,0
2015,Apertura,2015-06-25,Tolima,Santa Fe,3,0,H,3,3,3,0
2015,Apertura,2015-06-25,Millonarios,Junior,0,1,A,-1,1,0,3
2015,Apertura,2015-06-25,Once Caldas,Deportivo Cali,2,4,A,-2,6,0,3
2015,Apertura,2015-06-28,América de Cali,Boyacá Chicó,2,1,H,1,3,3,0
2015,Apertura,2015-06-28,Envigado,Patriotas,1,0,H,1,1,3,0
2015,Finalización,2015-07-01,Deportivo Cali,Deportivo Pereira,0,0,D,0,0,1,1
2015,Finalización,2015-07-01,Jaguares,Tolima,2,1,H,1,3,3,0
2015,Finalización,2015-07-02,América de Cali,Medellín,1,2,A,-1,3,0,3
2015,Finalización,2015-07-02,Bucaramanga,Unión Magdalena,1,0,H,1,1,3,0
2015,Finalización,2015-07-02,Santa Fe,La Equidad,2,1,H,1,3,3,0
2015,Finalización,2015-07-02,Junior,Bucaramanga,0,1,A,-1,1,0,3
2015,Finalización,2015-07-04,Unión Magdalena,Millonarios,2,3,A,-1,5,0,3
2015,Finalización,2015-07-04,Once Caldas,La Equidad,1,1,D,0,2,1,1
2015,Finalización,2015-07-04,Medellín,Junior,0,3,A,-3,3,0,3
2015,Finalización,2015-07-05,Once Caldas,Boyacá Chicó,2,0,H,2,2,3,0
2015,Finalización,2015-07-06,Atlético Nacional,Pasto,0,2,A,-2,2,0,3
2015,Finalización,2015-07-06,Tolima,Boyacá Chicó,0,0,D,0,0,1,1
2015,Finalización,2015-07-07,Atlético Nacional,Medellín,2,0,H,2,2,3,0
2015,Finalización,2015-07-07,Medellín,Unión Magdalena,2,0,H,2,2,3,0
2015,Finalización,2015-07-08,Millonarios,Santa Fe,2,0,H,2,2,3,0
2015,Finalización,2015-07-08,Deportivo Pereira,Santa Fe,2,2,D,0,4,1,1
2015,Finalización,2015-07-08,Unión Magdalena,Águilas Doradas,3,0,H,3,3,3,0
2015,Finalización,2015-07-08,Alianza Petrolera,La Equidad,6,2,H,4,8,3,0
2015,Finalización,2015-07-08,Millonarios,Atlético Nacional,0,0,D,0,0,1,1
2015,Finalización,2015-07-09,Santa Fe,Patriotas,4,0,H,4,4,3,0
2015,Finalización,2015-07-09,Millonarios,Tolima,1,2,A,-1,3,0,3
2015,Finalización,2015-07-09,Tolima,Envigado,1,0,H,1,1,3,0
2015,Finalización,2015-07-10,Bucaramanga,Jaguares,2,1,H,1,3,3,0
2015,Finalización,2015-07-11,Envigado,Bucaramanga,2,0,H,2,2,3,0
2015,Finalización,2015-07-12,Millonarios,Deportivo Cali,1,2,A,-1,3,0,3
2015,Finalización,2015-07-12,Águilas Doradas,Pasto,1,1,D,0,2,1,1
2015,Finalización,2015-07-12,Once Caldas,Santa Fe,0,1,A,-1,1,0,3
2015,Finalización,2015-07-12,Jaguares,Pasto,0,0,D,0,0,1,1
2015,Finalización,2015-07-13,Medellín,Boyacá Chicó,1,2,A,-1,3,0,3
2015,Finalización,2015-07-13,Once Caldas,Millonarios,1,1,D,0,2,1,1
2015,Finalización,2015-07-13,Santa Fe,Unión Magdalena,2,0,H,2,2,3,0
2015,Finalización,2015-07-14,Unión Magdalena,Medellín,2,1,H,1,3,3,0
2015,Finalización,2015-07-14,Atlético Nacional,Deportivo Cali,1,0,H,1,1,3,0
2015,Finalización,2015-07-14,Pasto,Bucaramanga,2,2,D,0,4,1,1
2015,Finalización,2015-07-15,Boyacá Chicó,Alianza Petrolera,3,3,D,0,6,1,1
2015,Finalización,2015-07-15,Tolima,Patriotas,1,2,A,-1,3,0,3
2015,Finalización,2015-07-16,Millonarios,Jaguares,2,2,D,0,4,1,1
2015,Finalización,2015-07-17,Águilas Doradas,Unión Magdalena,2,1,H,1,3,3,0
2015,Finalización,2015-07-17,Junior,Pasto,1,1,D,0,2,1,1
2015,Finalización,2015-07-17,Boyacá Chicó,América de Cali,1,3,A,-2,4,0,3
2015,Finalización,2015-07-18,Unión Magdalena,Envigado,3,0,H,3,3,3,0
2015,Finalización,2015-07-19,América de Cali,Santa Fe,5,1,H,4,6,3,0
2015,Finalización,2015-07-19,Millonarios,Medellín,2,1,H,1,3,3,0
2015,Finalización,2015-07-19,Bucaramanga,Deportivo Pereira,1,0,H,1,1,3,0
2015,Finalización,2015-07-20,Jaguares,Junior,0,0,D,0,0,1,1
2015,Finalización,2015-07-20,Patriotas,Deportivo Cali,4,0,H,4,4,3,0
2015,Finalización,2015-07-20,Santa Fe,América de Cali,2,1,H,1,3,3,0
2015,Finalización,2015-07-21,Jaguares,La Equidad,2,1,H,1,3,3,0
2015,Finalización,2015-07-21,Santa Fe,Alianza Petrolera,3,2,H,1,5,3,0
2015,Finalización,2015-07-21,Millonarios,Boyacá Chicó,2,0,H,2,2,3,0
2015,Finalización,2015-07-22,La Equidad,América de Cali,3,0,H,3,3,3,0
2015,Finalización,2015-07-22,Patriotas,Águilas Doradas,1,0,H,1,1,3,0
2015,Finalización,2015-07-22,Tolima,Bucaramanga,2,0,H,2,2,3,0
2015,Finalización,2015-07-22,Alianza Petrolera,Millonarios,0,1,A,-1,1,0,3
2015,Finalización,2015-07-22,Junior,La Equidad,0,0,D,0,0,1,1
2015,Finalización,2015-07-23,Medellín,La Equidad,1,1,D,0,2,1,1
2015,Finalización,2015-07-23,Deportivo Cali,Boyacá Chicó,0,1,A,-1,1,0,3
2015,Finalización,2015-07-24,Medellín,Jaguares,1,0,H,1,1,3,0
2015,Finalización,2015-07-24,Junior,Boyacá Chicó,1,2,A,-1,3,0,3
2015,Finalización,2015-07-24,Tolima,Millonarios,2,2,D,0,4,1,1
2015,Finalización,2015-07-24,Pasto,Boyacá Chicó,0,2,A,-2,2,0,3
2015,Finalización,2015-07-25,Millonarios,Deportivo Pereira,2,1,H,1,3,3,0
2015,Finalización,2015-07-25,Boyacá Chicó,Tolima,1,0,H,1,1,3,0
2015,Finalización,2015-07-26,Pasto,Tolima,0,2,A,-2,2,0,3
2015,Finalización,2015-07-26,Jaguares,Unión Magdalena,3,4,A,-1,7,0,3
2015,Finalización,2015-07-27,Unión Magdalena,Jaguares,1,2,A,-1,3,0,3
2015,Finalización,2015-07-27,Millonarios,Junior,0,1,A,-1,1,0,3
2015,Finalización,2015-07-28,Once Caldas,Atlético Nacional,0,2,A,-2,2,0,3
2015,Finalización,2015-07-28,Boyacá Chicó,Medellín,1,0,H,1,1,3,0
2015,Finalización,2015-08-01,Patriotas,Jaguares,1,1,D,0,2,1,1
2015,Finalización,2015-08-01,Atlético Nacional,Deportivo Pereira,4,1,H,3,5,3,0
2015,Finalización,2015-08-01,Tolima,Junior,2,0,H,2,2,3,0
2015,Finalización,2015-08-01,Once Caldas,Águilas Doradas,1,3,A,-2,4,0,3
2015,Finalización,2015-08-01,Junior,Millonarios,2,1,H,1,3,3,0
2015,Finalización,2015-08-01,Santa Fe,Envigado,2,0,H,2,2,3,0
2015,Finalización,2015-08-02,Águilas Doradas,Tolima,1,0,H,1,1,3,0
2015,Finalización,2015-08-02,Boyacá Chicó,Junior,3,0,H,3,3,3,0
2015,Finalización,2015-08-03,Pasto,América de Cali,2,2,D,0,4,1,1
2015,Finalización,2015-08-03,Tolima,Alianza Petrolera,1,1,D,0,2,1,1
2015,Finalización,2015-08-03,Santa Fe,Bucaramanga,0,2,A,-2,2,0,3
2015,Finalización,2015-08-03,Atlético Nacional,Jaguares,2,1,H,1,3,3,0
2015,Finalización,2015-08-03,Águilas Doradas,Santa Fe,2,2,D,0,4,1,1
2015,Finalización,2015-08-03,Atlético Nacional,Millonarios,0,1,A,-1,1,0,3
2015,Finalización,2015-08-03,Once Caldas,Jaguares,6,0,H,6,6,3,0
2015,Finalización,2015-08-04,Tolima,Unión Magdalena,3,1,H,2,4,3,0
2015,Finalización,2015-08-04,Pasto,Deportivo Pereira,2,0,H,2,2,3,0
2015,Finalización,2015-08-04,Pasto,Jaguares,1,0,H,1,1,3,0
2015,Finalización,2015-08-04,Jaguares,Envigado,1,3,A,-2,4,0,3
2015,Finalización,2015-08-06,Junior,América de Cali,0,1,A,-1,1,0,3
2015,Finalización,2015-08-07,Deportivo Cali,Atlético Nacional,2,0,H,2,2,3,0
2015,Finalización,2015-08-09,Boyacá Chicó,Unión Magdalena,1,0,H,1,1,3,0
2015,Finalización,2015-08-09,Patriotas,América de Cali,3,0,H,3,3,3,0
2015,Finalización,2015-08-09,Patriotas,Once Caldas,0,1,A,-1,1,0,3
2015,Finalización,2015-08-10,Junior,Medellín,1,1,D,0,2,1,1
2015,Finalización,2015-08-10,Boyacá Chicó,Deportivo Cali,1,0,H,1,1,3,0
2015,Finalización,2015-08-11,Águilas Doradas,Millonarios,5,1,H,4,6,3,0
2015,Finalización,2015-08-11,Bucaramanga,Patriotas,2,2,D,0,4,1,1
2015,Finalización,2015-08-12,Pasto,Deportivo Cali,0,1,A,-1,1,0,3
2015,Finalización,2015-08-13,Medellín,Águilas Doradas,1,1,D,0,2,1,1
2015,Finalización,2015-08-13,Bucaramanga,Águilas Doradas,0,1,A,-1,1,0,3
2015,Finalización,2015-08-13,Deportivo Cali,La Equidad,2,0,H,2,2,3,0
2015,Finalización,2015-08-13,Millonarios,Envigado,0,0,D,0,0,1,1
2015,Finalización,2015-08-13,América de Cali,Deportivo Pereira,1,0,H,1,1,3,0
2015,Finalización,2015-08-14,Unión Magdalena,La Equidad,4,0,H,4,4,3,0
2015,Finalización,2015-08-14,Patriotas,Junior,1,1,D,0,2,1,1
2015,Finalización,2015-08-15,Once Caldas,Bucaramanga,2,1,H,1,3,3,0
2015,Finalización,2015-08-15,Deportivo Cali,América de Cali,0,0,D,0,0,1,1
2015,Finalización,2015-08-16,La Equidad,Bucaramanga,1,1,D,0,2,1,1
2015,Finalización,2015-08-17,Once Caldas,Alianza Petrolera,3,2,H,1,5,3,0
2015,Finalización,2015-08-18,Millonarios,Pasto,0,0,D,0,0,1,1
2015,Finalización,2015-08-19,Deportivo Pereira,Boyacá Chicó,2,2,D,0,4,1,1
2015,Finalización,2015-08-20,Envigado,Patriotas,1,2,A,-1,3,0,3
2015,Finalización,2015-08-20,Patriotas,Unión Magdalena,2,2,D,0,4,1,1
2015,Finalización,2015-08-20,Tolima,La Equidad,1,1,D,0,2,1,1
2015,Finalización,2015-08-20,La Equidad,Deportivo Pereira,4,1,H,3,5,3,0
2015,Finalización,2015-08-21,La Equidad,Deportivo Cali,1,2,A,-1,3,0,3
2015,Finalización,2015-08-21,Atlético Nacional,Tolima,2,1,H,1,3,3,0
2015,Finalización,2015-08-21,Tolima,Pasto,1,0,H,1,1,3,0
2015,Finalización,2015-08-21,Deportivo Cali,Millonarios,1,1,D,0,2,1,1
2015,Finalización,2015-08-21,Medellín,Once Caldas,0,3,A,-3,3,0,3
2015,Finalización,2015-08-22,Tolima,Once Caldas,0,3,A,-3,3,0,3
2015,Finalización,2015-08-22,América de Cali,Bucaramanga,4,1,H,3,5,3,0
2015,Finalización,2015-08-23,Junior,Tolima,2,0,H,2,2,3,0
2015,Finalización,2015-08-23,Deportivo Cali,Jaguares,3,1,H,2,4,3,0
2015,Finalización,2015-08-23,Jaguares,Alianza Petrolera,3,0,H,3,3,3,0
2015,Finalización,2015-08-23,Deportivo Cali,Medellín,0,1,A,-1,1,0,3
2015,Finalización,2015-08-23,Atlético Nacional,Unión Magdalena,1,1,D,0,2,1,1
2015,Finalización,2015-08-24,América de Cali,Jaguares,1,0,H,1,1,3,0
2015,Finalización,2015-08-24,Santa Fe,Deportivo Cali,1,3,A,-2,4,0,3
2015,Finalización,2015-08-26,Santa Fe,Millonarios,2,1,H,1,3,3,0
2015,Finalización,2015-08-26,Pasto,Once Caldas,1,1,D,0,2,1,1
2015,Finalización,2015-08-27,Envigado,Deportivo Cali,0,2,A,-2,2,0,3
2015,Finalización,2015-08-27,Millonarios,América de Cali,1,1,D,0,2,1,1
2015,Finalización,2015-08-28,Junior,Deportivo Cali,0,1,A,-1,1,0,3
2015,Finalización,2015-08-28,Envigado,Unión Magdalena,0,3,A,-3,3,0,3
2015,Finalización,2015-09-01,Alianza Petrolera,Patriotas,2,2,D,0,4,1,1
2015,Finalización,2015-09-02,América de Cali,Águilas Doradas,0,1,A,-1,1,0,3
2015,Finalización,2015-09-02,Junior,Jaguares,1,1,D,0,2,1,1
2015,Finalización,2015-09-03,Jaguares,Bucaramanga,2,1,H,1,3,3,0
2015,Finalización,2015-09-04,Patriotas,Alianza Petrolera,0,2,A,-2,2,0,3
2015,Finalización,2015-09-04,Deportivo Cali,Santa Fe,1,0,H,1,1,3,0
2015,Finalización,2015-09-05,Boyacá Chicó,La Equidad,2,0,H,2,2,3,0
2015,Finalización,2015-09-05,Tolima,Santa Fe,1,0,H,1,1,3,0
2015,Finalización,2015-09-05,Santa Fe,Boyacá Chicó,1,2,A,-1,3,0,3
2015,Finalización,2015-09-05,Alianza Petrolera,Bucaramanga,1,0,H,1,1,3,0
2015,Finalización,2015-09-05,Atlético Nacional,Alianza Petrolera,2,2,D,0,4,1,1
2015,Finalización,2015-09-05,Boyacá Chicó,Pasto,2,1,H,1,3,3,0
2015,Finalización,2015-09-06,Tolima,Deportivo Cali,1,0,H,1,1,3,0
2015,Finalización,2015-09-06,Pasto,Águilas Doradas,1,1,D,0,2,1,1
2015,Finalización,2015-09-06,Águilas Doradas,Atlético Nacional,1,1,D,0,2,1,1
2015,Finalización,2015-09-06,Pasto,Santa Fe,1,1,D,0,2,1,1
2015,Finalización,2015-09-06,Envigado,Boyacá Chicó,2,4,A,-2,6,0,3
2015,Finalización,2015-09-06,Deportivo Cali,Junior,1,1,D,0,2,1,1
2015,Finalización,2015-09-07,Patriotas,Boyacá Chicó,3,1,H,2,4,3,0
2015,Finalización,2015-09-07,Envigado,América de Cali,1,1,D,0,2,1,1
2015,Finalización,2015-09-08,La Equidad,Medellín,0,0,D,0,0,1,1
2015,Finalización,2015-09-09,Tolima,Jaguares,1,1,D,0,2,1,1
2015,Finalización,2015-09-09,Once Caldas,Medellín,1,2,A,-1,3,0,3
2015,Finalización,2015-09-09,Medellín,Bucaramanga,1,0,H,1,1,3,0
2015,Finalización,2015-09-10,Atlético Nacional,Boyacá Chicó,2,2,D,0,4,1,1
2015,Finalización,2015-09-11,Junior,Deportivo Pereira,0,1,A,-1,1,0,3
2015,Finalización,2015-09-11,La Equidad,Santa Fe,0,1,A,-1,1,0,3
2015,Finalización,2015-09-12,Pasto,Patriotas,2,0,H,2,2,3,0
2015,Finalización,2015-09-12,Deportivo Pereira,Águilas Doradas,0,1,A,-1,1,0,3
2015,Finalización,2015-09-14,Jaguares,Millonarios,0,0,D,0,0,1,1
2015,Finalización,2015-09-14,Atlético Nacional,Junior,1,1,D,0,2,1,1
2015,Finalización,2015-09-15,Unión Magdalena,Pasto,1,0,H,1,1,3,0
2015,Finalización,2015-09-16,Santa Fe,Tolima,0,1,A,-1,1,0,3
2015,Finalización,2015-09-16,Águilas Doradas,Junior,1,2,A,-1,3,0,3
2015,Finalización,2015-09-17,Alianza Petrolera,Deportivo Cali,2,1,H,1,3,3,0
2015,Finalización,2015-09-17,Pasto,Atlético Nacional,0,1,A,-1,1,0,3
2015,Finalización,2015-09-19,Santa Fe,Águilas Doradas,1,1,D,0,2,1,1
2015,Finalización,2015-09-19,Deportivo Pereira,Millonarios,2,2,D,0,4,1,1
2015,Finalización,2015-09-20,Unión Magdalena,Boyacá Chicó,1,1,D,0,2,1,1
2015,Finalización,2015-09-20,América de Cali,La Equidad,4,1,H,3,5,3,0
2015,Finalización,2015-09-20,Tolima,Medellín,2,0,H,2,2,3,0
2015,Finalización,2015-09-22,Bucaramanga,Atlético Nacional,2,1,H,1,3,3,0
2015,Finalización,2015-09-23,Atlético Nacional,Águilas Doradas,4,0,H,4,4,3,0
2015,Finalización,2015-09-23,La Equidad,Junior,0,1,A,-1,1,0,3
2015,Finalización,2015-09-23,Alianza Petrolera,Atlético Nacional,2,0,H,2,2,3,0
2015,Finalización,2015-09-24,Bucaramanga,América de Cali,1,0,H,1,1,3,0
2015,Finalización,2015-09-25,Medellín,América de Cali,2,1,H,1,3,3,0
2015,Finalización,2015-09-25,Unión Magdalena,Junior,3,0,H,3,3,3,0
2015,Finalización,2015-09-26,Bucaramanga,La Equidad,1,2,A,-1,3,0,3
2015,Finalización,2015-09-26,Medellín,Alianza Petrolera,0,2,A,-2,2,0,3
2015,Finalización,2015-09-26,Patriotas,Pasto,0,3,A,-3,3,0,3
2015,Finalización,2015-09-27,Unión Magdalena,Once Caldas,1,1,D,0,2,1,1
2015,Finalización,2015-09-27,La Equidad,Atlético Nacional,4,1,H,3,5,3,0
2015,Finalización,2015-09-27,Boyacá Chicó,Santa Fe,2,0,H,2,2,3,0
2015,Finalización,2015-09-28,Águilas Doradas,Medellín,2,1,H,1,3,3,0
2015,Finalización,2015-09-28,América de Cali,Millonarios,1,1,D,0,2,1,1
2015,Finalización,2015-09-28,Atlético Nacional,Santa Fe,0,1,A,-1,1,0,3
2015,Finalización,2015-10-01,Alianza Petrolera,América de Cali,1,0,H,1,1,3,0
2015,Finalización,2015-10-01,Bucaramanga,Santa Fe,3,1,H,2,4,3,0
2015,Finalización,2015-10-01,Junior,Once Caldas,3,1,H,2,4,3,0
2015,Finalización,2015-10-02,Boyacá Chicó,Once Caldas,1,2,A,-1,3,0,3
2015,Finalización,2015-10-02,Medellín,Deportivo Cali,3,1,H,2,4,3,0
2015,Finalización,2015-10-02,Alianza Petrolera,Junior,1,2,A,-1,3,0,3
2015,Finalización,2015-10-03,La Equidad,Águilas Doradas,4,0,H,4,4,3,0
2015,Finalización,2015-10-03,Deportivo Pereira,Junior,2,2,D,0,4,1,1
2015,Finalización,2015-10-03,Boyacá Chicó,Millonarios,0,2,A,-2,2,0,3
2015,Finalización,2015-10-03,Millonarios,Unión Magdalena,2,1,H,1,3,3,0
2015,Finalización,2015-10-04,Santa Fe,Deportivo Pereira,1,0,H,1,1,3,0
2015,Finalización,2015-10-04,Tolima,América de Cali,2,1,H,1,3,3,0
2015,Finalización,2015-10-05,Envigado,Pasto,1,1,D,0,2,1,1
2015,Finalización,2015-10-06,Bucaramanga,Once Caldas,1,1,D,0,2,1,1
2015,Finalización,2015-10-06,Boyacá Chicó,Bucaramanga,1,0,H,1,1,3,0
2015,Finalización,2015-10-07,Bucaramanga,Junior,4,2,H,2,6,3,0
2015,Finalización,2015-10-07,Deportivo Pereira,Jaguares,4,1,H,3,5,3,0
2015,Finalización,2015-10-07,Medellín,Santa Fe,0,1,A,-1,1,0,3
2015,Finalización,2015-10-08,Águilas Doradas,América de Cali,2,0,H,2,2,3,0
2015,Finalización,2015-10-08,América de Cali,Patriotas,2,2,D,0,4,1,1
2015,Finalización,2015-10-08,Medellín,Atlético Nacional,1,1,D,0,2,1,1
2015,Finalización,2015-10-10,Deportivo Pereira,Medellín,0,1,A,-1,1,0,3
2015,Finalización,2015-10-10,Águilas Doradas,Envigado,3,1,H,2,4,3,0
2015,Finalización,2015-10-10,La Equidad,Patriotas,1,0,H,1,1,3,0
2015,Finalización,2015-10-10,Alianza Petrolera,Envigado,1,1,D,0,2,1,1
2015,Finalización,2015-10-12,Medellín,Deportivo Pereira,1,1,D,0,2,1,1
2015,Finalización,2015-10-12,Bucaramanga,Pasto,2,1,H,1,3,3,0
2015,Finalización,2015-10-14,Junior,Patriotas,1,0,H,1,1,3,0
2015,Finalización,2015-10-14,Atlético Nacional,Envigado,2,2,D,0,4,1,1
2015,Finalización,2015-10-15,Deportivo Pereira,América de Cali,2,1,H,1,3,3,0
2015,Finalización,2015-10-15,Jaguares,Deportivo Pereira,0,2,A,-2,2,0,3
2015,Finalización,2015-10-15,Pasto,Junior,2,3,A,-1,5,0,3
2015,Finalización,2015-10-15,Unión Magdalena,Bucaramanga,0,2,A,-2,2,0,3
2015,Finalización,2015-10-16,Medellín,Pasto,3,1,H,2,4,3,0
2015,Finalización,2015-10-16,Pasto,Envigado,3,0,H,3,3,3,0
2015,Finalización,2015-10-16,América de Cali,Atlético Nacional,3,1,H,2,4,3,0
2015,Finalización,2015-10-17,Patriotas,Bucaramanga,1,1,D,0,2,1,1
2015,Finalización,2015-10-17,Deportivo Pereira,Deportivo Cali,1,2,A,-1,3,0,3
2015,Finalización,2015-10-17,Deportivo Pereira,Bucaramanga,2,0,H,2,2,3,0
2015,Finalización,2015-10-17,Deportivo Cali,Águilas Doradas,4,0,H,4,4,3,0
2015,Finalización,2015-10-18,Once Caldas,Deportivo Cali,1,1,D,0,2,1,1
2015,Finalización,2015-10-18,Boyacá Chicó,Atlético Nacional,0,4,A,-4,4,0,3
2015,Finalización,2015-10-18,América de Cali,Deportivo Cali,0,1,A,-1,1,0,3
2015,Finalización,2015-10-18,Millonarios,Once Caldas,4,3,H,1,7,3,0
2015,Finalización,2015-10-19,Deportivo Pereira,Unión Magdalena,0,0,D,0,0,1,1
2015,Finalización,2015-10-20,Envigado,Once Caldas,2,1,H,1,3,3,0
2015,Finalización,2015-10-20,Once Caldas,Patriotas,4,0,H,4,4,3,0
2015,Finalización,2015-10-20,La Equidad,Jaguares,1,1,D,0,2,1,1
2015,Finalización,2015-10-22,América de Cali,Unión Magdalena,0,2,A,-2,2,0,3
2015,Finalización,2015-10-22,Atlético Nacional,América de Cali,2,0,H,2,2,3,0
2015,Finalización,2015-10-23,Alianza Petrolera,Águilas Doradas,2,2,D,0,4,1,1
2015,Finalización,2015-10-23,La Equidad,Once Caldas,2,1,H,1,3,3,0
2015,Finalización,2015-10-23,Alianza Petrolera,Pasto,1,1,D,0,2,1,1
2015,Finalización,2015-10-24,Patriotas,Santa Fe,1,1,D,0,2,1,1
2015,Finalización,2015-10-24,Águilas Doradas,Jaguares,0,1,A,-1,1,0,3
2015,Finalización,2015-10-24,Pasto,Unión Magdalena,2,1,H,1,3,3,0
2015,Finalización,2015-10-26,La Equidad,Pasto,1,2,A,-1,3,0,3
2015,Finalización,2015-10-26,Alianza Petrolera,Tolima,0,1,A,-1,1,0,3
2015,Finalización,2015-10-26,Jaguares,América de Cali,3,2,H,1,5,3,0
2015,Finalización,2015-10-28,Atlético Nacional,La Equidad,1,3,A,-2,4,0,3
2015,Finalización,2015-10-28,Unión Magdalena,Santa Fe,2,2,D,0,4,1,1
2015,Finalización,2015-10-28,Jaguares,Boyacá Chicó,3,0,H,3,3,3,0
2015,Finalización,2015-10-28,Unión Magdalena,Deportivo Pereira,2,2,D,0,4,1,1
2015,Finalización,2015-11-01,Deportivo Pereira,Atlético Nacional,1,1,D,0,2,1,1
2015,Finalización,2015-11-02,América de Cali,Once Caldas,0,1,A,-1,1,0,3
2015,Finalización,2015-11-03,Boyacá Chicó,Jaguares,5,1,H,4,6,3,0
2015,Finalización,2015-11-03,Pasto,Alianza Petrolera,1,0,H,1,1,3,0
